Periodo;Producto;Region; Ventas ; Costos 
Q1 2019;Audio;IRN - Asia/Irán; $366,282.40 ; $207,029.18 
Q4 2018;Celulares;ITA - Europa/Italia; $366,120.60 ; $310,647.78 
Q2 2019;Consolas;AUS - Oceanía/Australia; $365,620.79 ; $269,518.31 
Q4 2017;Celulares;ARG - América/Argentina; $365,238.90 ; $328,346.08 
Q2 2019;Audio;EGY - África/Egipto; $363,800.83 ; $235,071.30 
Q4 2019;Celulares;COL - América/Colombia; $363,011.96 ; $323,978.41 
Q2 2018;Audio;PHL - Asia/Filipinas; $362,291.69 ; $205,518.19 
Q4 2017;Celulares;KOR - Asia/República de Corea; $362,289.45 ; $320,022.34 
Q1 2018;Celulares;KOR - Asia/República de Corea; $362,289.45 ; $320,600.65 
Q3 2017;Audio;EGY - África/Egipto; $362,212.18 ; $248,584.88 
Q1 2018;Celulares;ESP - Europa/España; $361,552.93 ; $305,200.54 
Q3 2018;Audio;IRN - Asia/Irán; $360,999.48 ; $196,908.81 
Q1 2018;Celulares;TZA - África/Tanzania; $360,929.98 ; $324,100.39 
Q3 2017;Celulares;DZA - África/Argelia; $360,928.34 ; $285,290.31 
Q1 2018;Consolas;AGO - África/Angola; $360,144.01 ; $286,645.24 
Q4 2018;Celulares;UKR - Europa/Ucrania; $360,127.24 ; $281,838.71 
Q1 2018;Accesorios;BRA - América/Brasil; $359,399.19 ; $317,608.59 
Q3 2017;Audio;MEX - América/México; $358,707.44 ; $246,312.44 
Q2 2017;Celulares;TZA - África/Tanzania; $358,295.46 ; $307,831.31 
Q2 2019;Celulares;KEN - África/Kenia; $357,836.40 ; $294,802.14 
Q3 2018;Audio;EGY - África/Egipto; $357,528.40 ; $227,388.06 
Q1 2018;Celulares;POL - Europa/Polonia; $357,509.81 ; $321,565.58 
Q4 2019;Celulares;ZAF - África/Sudáfrica; $356,819.89 ; $282,451.11 
Q1 2019;Consolas;YEM - Asia/Yemen; $355,798.38 ; $296,498.65 
Q4 2018;Video Juegos;RUS - Asia/Rusia; $355,371.86 ; $213,223.11 
Q1 2019;Video Juegos;RUS - Asia/Rusia; $355,371.86 ; $218,690.37 
Q4 2019;Consolas;AGO - África/Angola; $355,142.01 ; $312,863.20 
Q4 2019;Video Juegos;MEX - América/México; $353,793.64 ; $234,113.79 
Q3 2017;Consolas;POL - Europa/Polonia; $353,665.61 ; $292,849.00 
Q2 2017;Accesorios;BRA - América/Brasil; $353,358.87 ; $284,072.81 
Q4 2017;Audio;PHL - Asia/Filipinas; $351,636.05 ; $213,091.45 
Q2 2017;Celulares;ARG - América/Argentina; $351,585.11 ; $291,994.41 
Q3 2019;Consolas;YEM - Asia/Yemen; $350,856.73 ; $295,165.19 
Q3 2018;Celulares;TZA - África/Tanzania; $350,617.70 ; $295,833.68 
Q4 2019;Consolas;VEN - América/Venezuela; $349,904.81 ; $311,871.68 
Q4 2017;Consolas;CMR - África/Camerún; $349,112.70 ; $303,773.38 
Q3 2017;Video Juegos;MEX - América/México; $349,012.64 ; $231,096.23 
Q2 2017;Celulares;KEN - África/Kenia; $348,815.32 ; $316,847.94 
Q2 2018;Celulares;ESP - Europa/España; $348,754.60 ; $281,619.34 
Q4 2018;Celulares;KOR - Asia/República de Corea; $348,355.24 ; $296,101.95 
Q4 2017;Consolas;AUS - Oceanía/Australia; $348,341.87 ; $249,526.52 
Q3 2018;Celulares;SDN - África/Sudán; $348,200.18 ; $309,898.16 
Q4 2017;Celulares;TZA - África/Tanzania; $348,131.05 ; $282,445.95 
Q3 2018;Celulares;POL - Europa/Polonia; $346,220.02 ; $321,259.97 
Q4 2018;Consolas;AGO - África/Angola; $345,543.58 ; $290,695.39 
Q4 2018;Audio;MEX - América/México; $345,510.84 ; $235,423.94 
Q3 2019;Celulares;ESP - Europa/España; $345,212.98 ; $337,886.01 
Q2 2019;Consolas;CHL - América/Chile; $345,195.33 ; $309,971.32 
Q3 2019;Video Juegos;JPN - Asia/Japón; $345,186.42 ; $207,111.85 
Q4 2019;Audio;EGY - África/Egipto; $344,176.72 ; $224,509.12 
Q3 2017;Video Juegos;JPN - Asia/Japón; $344,031.95 ; $216,612.71 
Q2 2019;TV;RUS - Asia/Rusia; $343,874.53 ; $307,292.13 
Q3 2017;Camaras;IDN - Asia/Indonesia; $342,238.70 ; $256,016.10 
Q2 2018;TV;RUS - Asia/Rusia; $341,863.57 ; $303,015.44 
Q3 2017;Consolas;VEN - América/Venezuela; $341,767.49 ; $277,283.06 
Q2 2018;Consolas;VEN - América/Venezuela; $341,767.49 ; $285,740.03 
Q3 2018;Consolas;YEM - Asia/Yemen; $341,374.12 ; $291,899.61 
Q4 2018;Audio;IRN - Asia/Irán; $341,308.60 ; $214,898.00 
Q2 2017;Video Juegos;MEX - América/México; $340,949.65 ; $220,305.92 
Q2 2019;Consolas;AGO - África/Angola; $340,936.33 ; $302,193.57 
Q3 2017;Accesorios;BRA - América/Brasil; $340,483.44 ; $281,779.40 
Q2 2018;Celulares;KEN - África/Kenia; $340,237.89 ; $281,160.22 
Q4 2018;Camaras;IDN - Asia/Indonesia; $340,037.81 ; $252,547.26 
Q1 2017;Accesorios;BRA - América/Brasil; $339,795.60 ; $278,014.58 
Q3 2017;Celulares;ARG - América/Argentina; $338,915.38 ; $271,132.30 
Q2 2018;TV;MEX - América/México; $338,713.91 ; $309,499.84 
Q2 2017;Camaras;IDN - Asia/Indonesia; $337,865.05 ; $205,114.80 
Q1 2017;Celulares;KEN - África/Kenia; $337,471.73 ; $288,725.81 
Q1 2017;Audio;PHL - Asia/Filipinas; $337,457.18 ; $202,755.52 
Q2 2018;Consolas;YEM - Asia/Yemen; $336,822.46 ; $297,657.06 
Q2 2018;Audio;IRN - Asia/Irán; $336,717.00 ; $202,030.20 
Q1 2019;Consolas;AGO - África/Angola; $336,450.33 ; $297,777.88 
Q1 2017;Celulares;TZA - África/Tanzania; $336,208.75 ; $302,248.27 
Q3 2019;TV;JPN - Asia/Japón; $335,066.95 ; $293,183.58 
Q2 2017;Video Juegos;JPN - Asia/Japón; $335,066.95 ; $210,968.08 
Q3 2019;Video Juegos;RUS - Asia/Rusia; $335,006.71 ; $195,420.58 
Q3 2017;TV;RUS - Asia/Rusia; $335,006.71 ; $289,115.38 
Q4 2018;Consolas;PER - América/Perú; $334,107.53 ; $302,955.07 
Q3 2017;Celulares;PER - América/Perú; $334,107.53 ; $277,977.47 
Q1 2017;TV;RUS - Asia/Rusia; $334,049.55 ; $277,430.98 
Q4 2019;Celulares;TZA - África/Tanzania; $333,921.62 ; $295,975.98 
Q4 2018;Accesorios;BRA - América/Brasil; $333,727.82 ; $296,646.95 
Q2 2019;Audio;FRA - Europa/Francia; $333,644.45 ; $273,804.97 
Q2 2019;Celulares;UKR - Europa/Ucrania; $333,510.32 ; $333,855.29 
Q2 2019;Audio;PHL - Asia/Filipinas; $333,423.82 ; $222,819.09 
Q1 2018;Audio;PHL - Asia/Filipinas; $333,423.82 ; $229,372.60 
Q1 2018;Consolas;CHL - América/Chile; $333,083.21 ; $275,655.07 
Q3 2017;Celulares;UKR - Europa/Ucrania; $332,659.91 ; $266,127.93 
Q2 2017;Consolas;YEM - Asia/Yemen; $332,390.59 ; $280,454.56 
Q2 2017;Consolas;POL - Europa/Polonia; $332,231.33 ; $297,039.42 
Q1 2018;Consolas;POL - Europa/Polonia; $332,231.33 ; $310,619.52 
Q3 2017;TV;MEX - América/México; $331,114.56 ; $265,877.95 
Q3 2019;Celulares;UKR - Europa/Ucrania; $331,021.43 ; $292,972.99 
Q4 2017;Video Juegos;JPN - Asia/Japón; $330,757.41 ; $186,949.84 
Q2 2019;Celulares;PER - América/Perú; $330,514.98 ; $261,227.02 
Q2 2019;Video Juegos;EGY - África/Egipto; $330,464.50 ; $210,120.34 
Q2 2019;Celulares;ARG - América/Argentina; $329,996.55 ; $278,434.59 
Q2 2017;Celulares;UKR - Europa/Ucrania; $329,864.45 ; $288,109.45 
Q4 2017;Accesorios;NGA - África/Nigeria; $328,933.64 ; $279,362.77 
Q1 2017;Celulares;POL - Europa/Polonia; $328,909.02 ; $304,884.36 
Q4 2018;Consolas;CMR - África/Camerún; $328,576.65 ; $267,729.13 
Q4 2018;TV;RUS - Asia/Rusia; $328,419.50 ; $277,103.95 
Q1 2018;Celulares;DZA - África/Argelia; $328,412.27 ; $267,299.03 
Q1 2017;Video Juegos;PHL - Asia/Filipinas; $328,193.65 ; $206,762.00 
Q1 2017;Consolas;CHL - América/Chile; $327,340.40 ; $279,899.76 
Q3 2019;Celulares;TZA - África/Tanzania; $327,243.19 ; $290,056.46 
Q4 2019;Accesorios;NGA - África/Nigeria; $326,793.08 ; $301,165.62 
Q2 2018;Celulares;COL - América/Colombia; $326,184.66 ; $293,236.71 
Q2 2019;Accesorios;BRA - América/Brasil; $325,336.21 ; $277,492.65 
Q3 2019;TV;RUS - Asia/Rusia; $324,770.39 ; $261,089.92 
Q3 2019;Accesorios;BRA - América/Brasil; $324,708.15 ; $290,884.38 
Q2 2018;Video Juegos;JPN - Asia/Japón; $324,497.02 ; $183,411.36 
Q4 2017;Camaras;IDN - Asia/Indonesia; $323,399.88 ; $239,833.35 
Q1 2017;Video Juegos;MEX - América/México; $322,836.70 ; $205,300.22 
Q2 2018;Video Juegos;EGY - África/Egipto; $322,749.37 ; $191,544.74 
Q3 2018;Video Juegos;JPN - Asia/Japón; $322,462.55 ; $188,103.16 
Q2 2017;Audio;IRN - Asia/Irán; $322,265.63 ; $202,907.99 
Q2 2019;TV;MEX - América/México; $321,830.97 ; $277,579.22 
Q2 2019;Consolas;MYS - Asia/Malasia; $321,710.12 ; $292,756.21 
Q1 2019;Audio;EGY - África/Egipto; $320,257.10 ; $185,166.83 
Q1 2019;Celulares;POL - Europa/Polonia; $320,176.92 ; $280,583.21 
Q1 2017;Consolas;AGO - África/Angola; $319,627.81 ; $264,519.57 
Q2 2019;Audio;IRN - Asia/Irán; $319,522.94 ; $196,629.50 
Q2 2017;Consolas;CMR - África/Camerún; $319,188.75 ; $286,947.46 
Q2 2018;Accesorios;BRA - América/Brasil; $319,162.85 ; $286,924.18 
Q1 2019;Video Juegos;MEX - América/México; $318,851.06 ; $197,049.95 
Q1 2019;TV;RUS - Asia/Rusia; $318,575.86 ; $286,396.48 
Q2 2017;Accesorios;NGA - África/Nigeria; $318,502.34 ; $292,094.87 
Q3 2018;Accesorios;NGA - África/Nigeria; $317,830.40 ; $287,923.71 
Q3 2018;Audio;TUR - Asia/Turquía; $317,349.88 ; $173,099.93 
Q4 2017;TV;RUS - Asia/Rusia; $316,849.16 ; $276,741.67 
Q1 2018;Consolas;YEM - Asia/Yemen; $315,771.06 ; $264,005.31 
Q1 2018;Video Juegos;JPN - Asia/Japón; $315,538.51 ; $202,846.18 
Q4 2019;Celulares;POL - Europa/Polonia; $315,392.21 ; $269,793.98 
Q3 2019;Audio;EGY - África/Egipto; $315,386.27 ; $212,476.90 
Q3 2019;Celulares;KOR - Asia/República de Corea; $314,487.37 ; $285,869.02 
Q1 2019;Celulares;KEN - África/Kenia; $314,462.29 ; $264,479.34 
Q4 2017;Accesorios;BRA - América/Brasil; $314,390.32 ; $266,022.58 
Q1 2019;Accesorios;BRA - América/Brasil; $314,390.32 ; $261,103.82 
Q2 2017;Audio;TUR - Asia/Turquía; $314,370.07 ; $183,382.54 
Q4 2017;Celulares;UKR - Europa/Ucrania; $314,030.95 ; $277,515.73 
Q2 2018;Celulares;POL - Europa/Polonia; $313,246.69 ; $270,604.72 
Q2 2018;Audio;EGY - África/Egipto; $313,006.00 ; $202,671.38 
Q1 2017;Audio;EGY - África/Egipto; $313,006.00 ; $193,542.04 
Q4 2019;Video Juegos;JPN - Asia/Japón; $312,661.26 ; $170,542.50 
Q3 2017;Celulares;KOR - Asia/República de Corea; $312,318.49 ; $277,723.21 
Q1 2018;Video Juegos;PHL - Asia/Filipinas; $312,273.81 ; $206,769.87 
Q3 2019;Consolas;AGO - África/Angola; $311,832.01 ; $255,135.28 
Q2 2019;Celulares;DZA - África/Argelia; $311,570.62 ; $306,350.80 
Q4 2018;Celulares;ARG - América/Argentina; $310,905.84 ; $278,519.82 
Q1 2019;Video Juegos;EGY - África/Egipto; $310,661.38 ; $219,073.80 
Q2 2019;Consolas;PER - América/Perú; $310,483.77 ; $267,001.96 
Q2 2017;Celulares;COL - América/Colombia; $310,437.81 ; $272,579.54 
Q1 2017;Audio;IRN - Asia/Irán; $310,280.54 ; $175,375.96 
Q4 2018;Video Juegos;MEX - América/México; $310,233.46 ; $210,958.75 
Q2 2017;Consolas;MYS - Asia/Malasia; $310,082.04 ; $268,465.77 
Q3 2018;Celulares;KEN - África/Kenia; $309,768.83 ; $276,904.85 
Q2 2018;Audio;FRA - Europa/Francia; $309,593.61 ; $204,865.57 
Q2 2017;TV;MEX - América/México; $309,304.62 ; $276,489.89 
Q4 2019;TV;JPN - Asia/Japón; $308,905.57 ; $270,292.37 
Q2 2018;TV;JPN - Asia/Japón; $308,905.57 ; $263,478.28 
Q1 2019;Celulares;COL - América/Colombia; $308,311.53 ; $254,221.78 
Q4 2017;Consolas;AGO - África/Angola; $308,075.00 ; $257,570.90 
Q2 2018;Celulares;KOR - Asia/República de Corea; $308,069.26 ; $283,910.14 
Q2 2017;Celulares;KOR - Asia/República de Corea; $308,069.26 ; $269,102.66 
Q1 2018;TV;RUS - Asia/Rusia; $307,677.21 ; $269,217.56 
Q4 2017;Video Juegos;MEX - América/México; $307,463.52 ; $197,459.90 
Q1 2018;Consolas;PER - América/Perú; $307,378.93 ; $264,900.51 
Q4 2019;TV;RUS - Asia/Rusia; $306,869.66 ; $238,676.40 
Q4 2019;Audio;FRA - Europa/Francia; $306,827.48 ; $219,117.14 
Q4 2019;Camaras;IDN - Asia/Indonesia; $306,526.84 ; $225,276.79 
Q1 2019;Audio;FRA - Europa/Francia; $306,348.96 ; $196,744.11 
Q2 2018;Accesorios;NGA - África/Nigeria; $306,202.46 ; $274,696.81 
Q3 2017;Video Juegos;EGY - África/Egipto; $306,075.97 ; $190,323.61 
Q3 2018;Celulares;KOR - Asia/República de Corea; $305,987.71 ; $261,789.48 
Q4 2018;Celulares;POL - Europa/Polonia; $304,545.39 ; $272,943.86 
Q4 2017;Audio;TUR - Asia/Turquía; $304,367.39 ; $172,033.74 
Q1 2018;Audio;TUR - Asia/Turquía; $304,367.39 ; $191,638.72 
Q3 2018;Celulares;COL - América/Colombia; $304,145.15 ; $245,655.70 
Q1 2017;Celulares;KOR - Asia/República de Corea; $303,934.10 ; $274,316.69 
Q1 2019;Celulares;SDN - África/Sudán; $303,559.13 ; $244,871.03 
Q4 2019;Consolas;BEL - Europa/Bélgica; $303,298.71 ; $247,132.28 
Q3 2019;Celulares;VEN - América/Venezuela; $303,010.35 ; $266,503.08 
Q4 2017;Celulares;SDN - África/Sudán; $300,986.60 ; $245,794.45 
Q4 2018;Celulares;ESP - Europa/España; $300,834.12 ; $259,807.32 
Q4 2019;Consolas;YEM - Asia/Yemen; $300,734.34 ; $246,055.37 
Q2 2019;Consolas;YEM - Asia/Yemen; $300,734.34 ; $252,998.73 
Q1 2018;Audio;EGY - África/Egipto; $300,531.12 ; $200,576.69 
Q3 2019;Audio;FRA - Europa/Francia; $300,280.00 ; $183,443.78 
Q2 2019;Video Juegos;PHL - Asia/Filipinas; $299,961.93 ; $165,251.76 
Q1 2019;Consolas;VEN - América/Venezuela; $299,918.41 ; $260,455.46 
Q1 2017;Video Juegos;JPN - Asia/Japón; $299,899.57 ; $163,581.59 
Q4 2019;Audio;THA - Asia/Tailandia; $299,558.44 ; $169,315.64 
Q2 2017;Video Juegos;EGY - África/Egipto; $299,446.17 ; $204,821.18 
Q2 2018;Consolas;AUS - Oceanía/Australia; $299,216.73 ; $223,651.83 
Q1 2019;TV;JPN - Asia/Japón; $299,027.77 ; $263,429.23 
Q2 2017;TV;RUS - Asia/Rusia; $299,021.33 ; $235,399.77 
Q2 2018;Celulares;ARG - América/Argentina; $298,568.31 ; $240,025.50 
Q3 2017;Accesorios;NGA - África/Nigeria; $298,320.02 ; $250,588.81 
Q3 2018;Video Juegos;IRN - Asia/Irán; $297,967.82 ; $168,416.59 
Q1 2017;Celulares;UKR - Europa/Ucrania; $297,377.80 ; $239,068.43 
Q4 2018;Audio;EGY - África/Egipto; $297,299.60 ; $200,291.84 
Q2 2019;TV;JPN - Asia/Japón; $296,442.52 ; $250,123.37 
Q3 2018;Celulares;ESP - Europa/España; $296,310.30 ; $247,614.77 
Q1 2019;Audio;TUR - Asia/Turquía; $296,286.84 ; $190,470.11 
Q3 2019;Celulares;ARG - América/Argentina; $296,217.38 ; $265,361.40 
Q2 2019;Video Juegos;IRN - Asia/Irán; $295,621.62 ; $190,042.47 
Q1 2017;Celulares;PER - América/Perú; $295,556.66 ; $226,342.67 
Q1 2018;Consolas;AUS - Oceanía/Australia; $295,429.18 ; $229,955.68 
Q1 2019;Accesorios;NGA - África/Nigeria; $295,395.31 ; $256,911.87 
Q3 2018;Consolas;AGO - África/Angola; $293,910.63 ; $257,171.80 
Q4 2018;Consolas;YEM - Asia/Yemen; $293,740.52 ; $252,368.62 
Q4 2019;Video Juegos;FRA - Europa/Francia; $293,706.57 ; $199,720.47 
Q2 2017;Celulares;SDN - África/Sudán; $293,524.12 ; $241,005.39 
Q2 2019;Accesorios;NGA - África/Nigeria; $293,096.51 ; $260,534.70 
Q3 2017;Audio;THA - Asia/Tailandia; $292,750.30 ; $195,166.86 
Q3 2018;Consolas;GTM - América/Guatemala; $292,718.96 ; $274,981.15 
Q2 2017;Consolas;GTM - América/Guatemala; $292,718.96 ; $268,690.18 
Q3 2019;Celulares;POL - Europa/Polonia; $292,651.33 ; $269,771.32 
Q1 2019;Celulares;UKR - Europa/Ucrania; $291,751.73 ; $248,206.70 
Q1 2017;Accesorios;NGA - África/Nigeria; $291,395.76 ; $251,496.96 
Q4 2017;Video Juegos;EGY - África/Egipto; $291,040.66 ; $202,122.72 
Q4 2017;Audio;EGY - África/Egipto; $291,040.66 ; $166,146.26 
Q2 2017;Audio;EGY - África/Egipto; $291,040.66 ; $207,843.18 
Q3 2019;Audio;PHL - Asia/Filipinas; $290,588.12 ; $194,278.92 
Q2 2017;Audio;PHL - Asia/Filipinas; $290,588.12 ; $164,842.72 
Q1 2017;Camaras;IDN - Asia/Indonesia; $290,526.81 ; $204,405.73 
Q3 2017;TV;JPN - Asia/Japón; $289,762.12 ; $251,127.17 
Q3 2019;Accesorios;NGA - África/Nigeria; $289,714.63 ; $244,642.63 
Q1 2017;Celulares;SDN - África/Sudán; $288,751.37 ; $215,949.16 
Q4 2018;Audio;TUR - Asia/Turquía; $288,624.25 ; $189,098.64 
Q1 2017;TV;MEX - América/México; $288,569.11 ; $259,712.20 
Q3 2018;Camaras;IDN - Asia/Indonesia; $288,545.05 ; $166,910.19 
Q3 2017;Audio;TUR - Asia/Turquía; $287,385.51 ; $180,946.43 
Q4 2017;Celulares;PER - América/Perú; $287,270.03 ; $245,997.36 
Q1 2019;Camaras;IDN - Asia/Indonesia; $286,979.00 ; $192,814.56 
Q1 2018;Camaras;IDN - Asia/Indonesia; $286,590.13 ; $213,381.79 
Q3 2019;Camaras;IDN - Asia/Indonesia; $286,202.33 ; $205,431.63 
Q1 2017;Celulares;DZA - África/Argelia; $284,795.02 ; $242,942.53 
Q3 2018;TV;MEX - América/México; $284,594.33 ; $260,195.96 
Q3 2019;Celulares;KEN - África/Kenia; $284,308.37 ; $254,192.75 
Q2 2018;Celulares;AGO - África/Angola; $284,113.61 ; $248,599.41 
Q1 2019;Audio;GBR - Europa/Reino Unido; $284,062.00 ; $171,927.59 
Q3 2019;TV;MEX - América/México; $283,812.48 ; $254,179.12 
Q3 2019;Video Juegos;FRA - Europa/Francia; $283,729.14 ; $185,078.70 
Q4 2017;Audio;THA - Asia/Tailandia; $283,722.75 ; $165,504.94 
Q4 2018;Audio;PHL - Asia/Filipinas; $283,692.81 ; $166,762.04 
Q2 2019;Celulares;MYS - Asia/Malasia; $282,822.08 ; $255,895.06 
Q3 2018;Celulares;DZA - África/Argelia; $282,587.31 ; $249,484.22 
Q1 2019;Video Juegos;PHL - Asia/Filipinas; $281,782.42 ; $169,304.27 
Q1 2019;Consolas;GTM - América/Guatemala; $281,672.96 ; $258,885.62 
Q3 2019;Audio;GBR - Europa/Reino Unido; $281,387.39 ; $182,128.63 
Q1 2019;TV;MEX - América/México; $279,966.78 ; $248,955.08 
Q2 2018;Celulares;VEN - América/Venezuela; $279,923.85 ; $251,648.71 
Q2 2018;Celulares;MYS - Asia/Malasia; $279,747.93 ; $243,118.44 
Q3 2018;Consolas;CMR - África/Camerún; $279,290.16 ; $239,391.56 
Q1 2017;Video Juegos;EGY - África/Egipto; $279,281.44 ; $185,614.74 
Q4 2018;TV;PHL - Asia/Filipinas; $278,964.60 ; $256,437.46 
Q1 2018;Audio;FRA - Europa/Francia; $278,499.06 ; $175,454.41 
Q2 2018;Camaras;IDN - Asia/Indonesia; $278,294.10 ; $170,069.16 
Q2 2017;Celulares;DZA - África/Argelia; $278,273.00 ; $249,827.31 
Q4 2017;TV;PHL - Asia/Filipinas; $278,037.81 ; $232,401.26 
Q2 2017;Audio;THA - Asia/Tailandia; $277,608.04 ; $156,908.89 
Q4 2019;TV;FRA - Europa/Francia; $277,288.19 ; $253,151.51 
Q2 2019;Celulares;VEN - América/Venezuela; $277,283.06 ; $244,273.17 
Q3 2017;Audio;IRN - Asia/Irán; $277,077.09 ; $151,132.96 
Q1 2017;TV;JPN - Asia/Japón; $276,520.31 ; $244,736.36 
Q4 2018;Video Juegos;PHL - Asia/Filipinas; $276,202.57 ; $175,644.38 
Q4 2017;Video Juegos;PHL - Asia/Filipinas; $276,202.57 ; $155,175.63 
Q2 2019;Consolas;BEL - Europa/Bélgica; $275,962.43 ; $285,731.02 
Q2 2017;TV;JPN - Asia/Japón; $275,778.96 ; $217,102.59 
Q3 2017;Camaras;BRA - América/Brasil; $275,735.77 ; $173,611.41 
Q3 2017;Celulares;ESP - Europa/España; $275,589.30 ; $249,964.33 
Q1 2018;Video Juegos;EGY - África/Egipto; $275,570.06 ; $180,222.82 
Q1 2018;TV;MEX - América/México; $275,487.31 ; $253,949.21 
Q2 2017;Video Juegos;PHL - Asia/Filipinas; $275,294.01 ; $177,882.29 
Q1 2019;Audio;ITA - Europa/Italia; $274,674.81 ; $164,804.88 
Q1 2017;Audio;TUR - Asia/Turquía; $274,429.61 ; $160,083.94 
Q4 2018;Accesorios;NGA - África/Nigeria; $273,912.02 ; $219,945.52 
Q1 2018;Accesorios;NGA - África/Nigeria; $273,912.02 ; $237,390.41 
Q2 2017;Celulares;MYS - Asia/Malasia; $273,795.85 ; $247,115.32 
Q1 2019;Consolas;MYS - Asia/Malasia; $273,795.85 ; $249,963.16 
Q2 2019;Camaras;IDN - Asia/Indonesia; $273,613.87 ; $199,081.45 
Q3 2018;TV;JPN - Asia/Japón; $273,578.60 ; $237,581.42 
Q4 2019;Video Juegos;IRN - Asia/Irán; $273,046.88 ; $148,934.66 
Q4 2019;Audio;GBR - Europa/Reino Unido; $273,046.24 ; $162,663.44 
Q2 2019;TV;EGY - África/Egipto; $272,850.62 ; $263,636.97 
Q1 2019;Celulares;PER - América/Perú; $272,016.75 ; $214,728.59 
Q3 2019;Celulares;SDN - África/Sudán; $271,117.70 ; $225,890.34 
Q2 2017;Video Juegos;IRN - Asia/Irán; $270,100.33 ; $176,962.28 
Q4 2019;Video Juegos;PHL - Asia/Filipinas; $269,965.74 ; $176,777.57 
Q1 2017;Celulares;VEN - América/Venezuela; $269,651.42 ; $209,728.88 
Q3 2019;Consolas;CMR - África/Camerún; $269,195.33 ; $242,003.88 
Q4 2017;TV;MEX - América/México; $269,030.58 ; $247,622.61 
Q1 2018;Celulares;UKR - Europa/Ucrania; $268,862.12 ; $241,975.91 
Q4 2018;TV;JPN - Asia/Japón; $267,879.05 ; $239,074.85 
Q4 2017;TV;JPN - Asia/Japón; $267,879.05 ; $208,350.37 
Q2 2017;Celulares;POL - Europa/Polonia; $267,405.71 ; $216,301.51 
Q4 2017;Camaras;BRA - América/Brasil; $266,982.26 ; $171,631.45 
Q4 2018;Consolas;GTM - América/Guatemala; $266,583.34 ; $242,699.95 
Q1 2019;Celulares;DZA - África/Argelia; $266,085.86 ; $255,799.85 
Q3 2019;Celulares;YEM - Asia/Yemen; $265,912.47 ; $223,023.36 
Q1 2017;Consolas;YEM - Asia/Yemen; $265,912.47 ; $217,564.75 
Q3 2019;Video Juegos;PHL - Asia/Filipinas; $265,680.57 ; $181,029.24 
Q4 2018;TV;MEX - América/México; $265,572.60 ; $238,425.18 
Q1 2019;Audio;ZAF - África/Sudáfrica; $264,508.28 ; $169,832.56 
Q4 2018;Consolas;ECU - América/Ecuador; $263,761.83 ; $238,357.40 
Q4 2019;Celulares;AGO - África/Angola; $263,610.57 ; $231,066.05 
Q3 2018;Consolas;BEL - Europa/Bélgica; $263,368.63 ; $235,350.69 
Q3 2018;Audio;ZAF - África/Sudáfrica; $263,198.83 ; $154,117.54 
Q1 2019;Celulares;YEM - Asia/Yemen; $263,142.55 ; $227,582.74 
Q3 2017;Celulares;SDN - África/Sudán; $263,084.58 ; $230,966.34 
Q2 2017;Celulares;ESP - Europa/España; $262,728.46 ; $246,481.58 
Q4 2019;Audio;TUR - Asia/Turquía; $262,591.47 ; $153,178.36 
Q3 2017;Celulares;VEN - América/Venezuela; $262,428.61 ; $205,378.91 
Q3 2017;Video Juegos;PHL - Asia/Filipinas; $262,349.15 ; $177,085.68 
Q3 2018;TV;EGY - África/Egipto; $261,661.16 ; $217,760.23 
Q1 2018;Audio;IRN - Asia/Irán; $261,630.28 ; $171,412.94 
Q3 2019;Video Juegos;TUR - Asia/Turquía; $261,565.72 ; $160,963.52 
Q3 2019;Audio;ITA - Europa/Italia; $260,553.23 ; $151,989.38 
Q3 2018;Video Juegos;TUR - Asia/Turquía; $260,547.96 ; $156,328.77 
Q4 2019;Celulares;MYS - Asia/Malasia; $259,967.77 ; $226,599.31 
Q2 2018;Video Juegos;IRN - Asia/Irán; $259,819.69 ; $170,226.69 
Q4 2019;Accesorios;RUS - Asia/Rusia; $259,816.31 ; $213,420.54 
Q3 2017;Consolas;CMR - África/Camerún; $259,804.80 ; $231,868.80 
Q4 2019;Audio;ITA - Europa/Italia; $259,795.16 ; $141,706.45 
Q4 2019;TV;MEX - América/México; $259,567.19 ; $215,729.18 
Q3 2017;Audio;ZAF - África/Sudáfrica; $259,347.14 ; $153,214.31 
Q1 2017;Audio;ZAF - África/Sudáfrica; $259,347.14 ; $156,719.77 
